"","id","code","team_h","team_h_score","team_a","team_a_score","event","finished","minutes","provisional_start_time","kickoff_time","round","was_home","difficulty","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","team_id","opp_team_id","opp_team_name","opp_short_team_name","opp_strength","team_strength","home_team","away_team","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def"
"243","747",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Joshua","Duffus","Duffus",5,3,"532528.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"244","747",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Joshua","Duffus","Duffus",5,3,"532528.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"245","753",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Leigh","Kavanagh","Kavanagh",5,2,"513836.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"246","753",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Leigh","Kavanagh","Kavanagh",5,2,"513836.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"247","755",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Luca","Barrington","Barrington",5,3,"500052.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"248","755",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Luca","Barrington","Barrington",5,3,"500052.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"249","786",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Cameron","Peupion","Peupion",5,3,"491598.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"250","786",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Cameron","Peupion","Peupion",5,3,"491598.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"251","816",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Valentín","Barco","Barco",5,2,"543158.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"252","816",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Valentín","Barco","Barco",5,2,"543158.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"253","843",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Samy","Chouchane","Chouchane",5,3,"513840.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"254","843",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Samy","Chouchane","Chouchane",5,3,"513840.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"255","845",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",TRUE,3,"Odeluga","Offiah","Offiah",5,2,"445548.jpg","Brighton","BHA",3,5,7,"Chelsea","CHE",3,1100,"Brighton","Chelsea",1190,1070,1150,1135,1230
"256","845",2367910,5,NA,14,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,3,"Odeluga","Offiah","Offiah",5,2,"445548.jpg","Brighton","BHA",3,5,14,"Man Utd","MUN",3,1100,"Brighton","Man Utd",1220,1070,1210,1135,1230
"257","156",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Enock","Agyei","Agyei",6,3,"578614.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"258","157",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Ameen","Al-Dakhil","Al-Dakhil",6,2,"487968.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"259","158",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Samuel","Bastien","Bastien",6,3,"189776.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"260","159",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Manuel Benson","Hedilazio","Benson",6,3,"183751.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"261","160",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Jordan","Beyer","Beyer",6,2,"241231.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"262","161",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Josh","Brownhill","Brownhill",6,3,"172782.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"263","162",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Darko","Churlinov","Churlinov",6,3,"250735.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"264","163",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Jack","Cork","Cork",6,3,"40145.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"265","164",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Dara","Costelloe","Costelloe",6,3,"530873.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"266","165",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Josh","Cullen","Cullen",6,3,"172567.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"267","166",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"CJ","Egan-Riley","Egan-Riley",6,2,"432711.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"268","167",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Hjalmar","Ekdal","Ekdal",6,2,"478969.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"269","168",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Lyle","Foster","Foster",6,4,"435973.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"270","169",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Denis","Franchi","Franchi",6,1,"493347.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"271","170",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Jóhann Berg","Gudmundsson","Gudmundsson",6,3,"60586.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"272","171",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Luke","McNally","McNally",6,2,"483391.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"273","172",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Arijanet","Muric","Muric",6,1,"232917.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"274","173",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Dara","O'Shea","O'Shea",6,2,"216616.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"275","174",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Michael","Obafemi","Obafemi",6,4,"220598.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"276","175",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Bailey","Peacock-Farrell","Peacock-Farrell",6,1,"220037.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"277","176",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Connor","Roberts","Roberts",6,2,"192290.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"278","177",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Jay","Rodriguez","Rodriguez",6,4,"44683.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"279","178",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Charlie","Taylor","Taylor",6,2,"103914.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"280","179",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Bobby","Thomas","Thomas",6,2,"461102.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"281","180",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Scott","Twine","Twine",6,3,"226473.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"282","181",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Lawrence","Vigouroux","Vigouroux",6,1,"133085.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"283","182",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Victor","da Silva","Vitinho",6,2,"441455.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"284","183",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Wout","Weghorst","Weghorst",6,4,"120202.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"285","184",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Anass","Zaroury","Zaroury",6,3,"511783.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"286","200",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"David Datro","Fofana","D.D.Fofana",6,4,"520295.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"287","475",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Sander","Berge","Berge",6,3,"207189.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"288","594",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Zeki","Amdouni","Amdouni",6,4,"492831.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"289","596",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"James","Trafford","Trafford",6,1,"432720.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"290","600",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Nathan","Redmond","Redmond",6,3,"83283.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"291","605",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Luca","Koleosho","Koleosho",6,3,"487702.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"292","608",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Jacob","Bruun Larsen","Bruun Larsen",6,3,"179458.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"293","622",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Owen","Dodgson","Dodgson",6,2,"461567.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"294","660",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Wilson","Odobert","Odobert",6,3,"550839.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"295","674",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Hannes","Delcroix","Delcroix",6,2,"247245.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"296","675",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Aaron","Ramsey","A.Ramsey",6,3,"447715.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"297","694",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Han-Noah","Massengo","Massengo",6,3,"437757.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"298","706",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Mike","Trésor","M.Trésor",6,3,"437748.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"299","805",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Lorenz","Assignon","Assignon",6,2,"503724.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"300","806",2367911,6,NA,16,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Maxime","Esteve","Estève",6,2,"477717.jpg","Burnley","BUR",2,6,16,"Nott'm Forest","NFO",3,1045,"Burnley","Nott'm Forest",1100,1050,1125,1040,1080
"301","126",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Moisés","Caicedo Corozo","Caicedo",7,3,"486672.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"302","126",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Moisés","Caicedo Corozo","Caicedo",7,3,"486672.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"303","145",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Robert","Sánchez","Sanchez",7,1,"215059.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"304","145",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Robert","Sánchez","Sanchez",7,1,"215059.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"305","185",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Ethan","Ampadu","Ampadu",7,2,"199598.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"306","185",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Ethan","Ampadu","Ampadu",7,2,"199598.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"307","186",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Andrey","Nascimento dos Santos","Andrey",7,3,"532605.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"308","186",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Andrey","Nascimento dos Santos","Andrey",7,3,"532605.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"309","187",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Kepa","Arrizabalaga","Arrizabalaga",7,1,"109745.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"310","187",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Kepa","Arrizabalaga","Arrizabalaga",7,1,"109745.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"311","188",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Pierre-Emerick","Aubameyang","Aubameyang",7,4,"54694.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"312","188",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Pierre-Emerick","Aubameyang","Aubameyang",7,4,"54694.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"313","189",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"César","Azpilicueta","Azpilicueta",7,2,"41328.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"314","189",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"César","Azpilicueta","Azpilicueta",7,2,"41328.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"315","190",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Abdul Rahman","Baba","Baba",7,2,"118335.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"316","190",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Abdul Rahman","Baba","Baba",7,2,"118335.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"317","191",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Benoît","Badiashile","B.Badiashile",7,2,"242880.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"318","191",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Benoît","Badiashile","B.Badiashile",7,2,"242880.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"319","192",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Marcus","Bettinelli","Bettinelli",7,1,"122074.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"320","192",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Marcus","Bettinelli","Bettinelli",7,1,"122074.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"321","194",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Trevoh","Chalobah","Chalobah",7,2,"180736.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"322","194",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Trevoh","Chalobah","Chalobah",7,2,"180736.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"323","195",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Ben","Chilwell","Chilwell",7,2,"172850.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"324","195",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Ben","Chilwell","Chilwell",7,2,"172850.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"325","196",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Carney","Chukwuemeka","Chukwuemeka",7,3,"478912.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"326","196",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Carney","Chukwuemeka","Chukwuemeka",7,3,"478912.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"327","197",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Levi","Colwill","Colwill",7,2,"460028.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"328","197",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Levi","Colwill","Colwill",7,2,"460028.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"329","198",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Marc","Cucurella Saseta","Cucurella",7,2,"179268.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"330","198",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Marc","Cucurella Saseta","Cucurella",7,2,"179268.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"331","199",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Enzo","Fernández","Enzo",7,3,"448047.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"332","199",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Enzo","Fernández","Enzo",7,3,"448047.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
"333","201",2367869,5,NA,7,NA,37,FALSE,0,FALSE,"2024-05-15T18:45:00Z","37",FALSE,3,"Wesley","Fofana","W.Fofana",7,2,"444463.jpg","Chelsea","CHE",3,7,5,"Brighton","BHA",3,1190,"Brighton","Chelsea",1100,1150,1070,1230,1135
"334","201",2367912,7,NA,3,NA,38,FALSE,0,FALSE,"2024-05-19T15:00:00Z","38",TRUE,2,"Wesley","Fofana","W.Fofana",7,2,"444463.jpg","Chelsea","CHE",3,7,3,"Bournemouth","BOU",3,1125,"Chelsea","Bournemouth",1100,1080,1130,1170,1075
