"","name_club","round","total_points","opp_team","id","games","GW_Type"
"1","A.Becker (LIV)",1,3,"CHE",291,1,"SGW"
"2","A.Becker (LIV)",2,2,"BOU",291,1,"SGW"
"3","A.Becker (LIV)",3,5,"NEW",291,1,"SGW"
"4","A.Becker (LIV)",4,8,"AVL",291,1,"SGW"
"5","A.Becker (LIV)",5,2,"WOL",291,1,"SGW"
"6","A.Becker (LIV)",6,3,"WHU",291,1,"SGW"
"7","A.Becker (LIV)",7,4,"TOT",291,1,"SGW"
"8","A.Becker (LIV)",8,1,"BHA",291,1,"SGW"
"9","A.Becker (LIV)",9,8,"EVE",291,1,"SGW"
"10","A.Becker (LIV)",10,7,"NFO",291,1,"SGW"
"11","A.Becker (LIV)",11,6,"LUT",291,1,"SGW"
"12","A.Becker (LIV)",12,7,"BRE",291,1,"SGW"
"13","A.Becker (LIV)",13,3,"MCI",291,1,"SGW"
"14","A.Becker (LIV)",14,0,"FUL",291,1,"SGW"
"15","A.Becker (LIV)",15,0,"SHU",291,1,"SGW"
"16","A.Becker (LIV)",16,3,"CRY",291,1,"SGW"
"17","A.Becker (LIV)",17,6,"MUN",291,1,"SGW"
"18","A.Becker (LIV)",18,2,"ARS",291,1,"SGW"
"19","A.Becker (LIV)",19,6,"BUR",291,1,"SGW"
"20","A.Becker (LIV)",20,1,"NEW",291,1,"SGW"
"21","A.Becker (LIV)",21,6,"BOU",291,1,"SGW"
"22","A.Becker (LIV)",22,2,"CHE",291,1,"SGW"
"23","A.Becker (LIV)",23,2,"ARS",291,1,"SGW"
"24","A.Becker (LIV)",24,0,"BUR",291,1,"SGW"
"25","A.Becker (LIV)",25,0,"BRE,LUT",291,2,"DGW"
"26","A.Becker (LIV)",26,NA,NA,291,NA,"BGW"
"27","A.Becker (LIV)",27,0,"NFO",291,1,"SGW"
"28","A.Becker (LIV)",28,0,"MCI",291,1,"SGW"
"29","A.Becker (LIV)",29,NA,NA,291,NA,"BGW"
"30","A.Becker (LIV)",30,0,"BHA",291,1,"SGW"
"31","A.Becker (LIV)",31,0,"SHU",291,1,"SGW"
"32","A.Becker (LIV)",32,0,"MUN",291,1,"SGW"
"33","A.Becker (LIV)",33,3,"CRY",291,1,"SGW"
"34","A.Becker (LIV)",34,5,"FUL,EVE",291,2,"DGW"
"35","A.Becker (LIV)",35,3,"WHU",291,1,"SGW"
"36","A.Becker (LIV)",36,2,"TOT",291,1,"SGW"
"37","A.Becker (LIV)",37,1,"AVL",291,1,"SGW"
"38","A.Becker (LIV)",38,6,"WOL",291,1,"SGW"
"39","A.Davies (SHU)",1,0,"CRY",479,1,"SGW"
"40","A.Davies (SHU)",2,0,"NFO",479,1,"SGW"
"41","A.Davies (SHU)",3,0,"MCI",479,1,"SGW"
"42","A.Davies (SHU)",4,0,"EVE",479,1,"SGW"
"43","A.Davies (SHU)",5,0,"TOT",479,1,"SGW"
"44","A.Davies (SHU)",6,0,"NEW",479,1,"SGW"
"45","A.Davies (SHU)",7,0,"WHU",479,1,"SGW"
"46","A.Davies (SHU)",8,0,"FUL",479,1,"SGW"
"47","A.Davies (SHU)",9,0,"MUN",479,1,"SGW"
"48","A.Davies (SHU)",10,0,"ARS",479,1,"SGW"
"49","A.Davies (SHU)",11,0,"WOL",479,1,"SGW"
"50","A.Davies (SHU)",12,0,"BHA",479,1,"SGW"
"51","A.Davies (SHU)",13,0,"BOU",479,1,"SGW"
"52","A.Davies (SHU)",14,0,"BUR",479,1,"SGW"
"53","A.Davies (SHU)",15,0,"LIV",479,1,"SGW"
"54","A.Davies (SHU)",16,0,"BRE",479,1,"SGW"
"55","A.Davies (SHU)",17,0,"CHE",479,1,"SGW"
"56","A.Davies (SHU)",18,0,"AVL",479,1,"SGW"
"57","A.Davies (SHU)",19,0,"LUT",479,1,"SGW"
"58","A.Davies (SHU)",20,0,"MCI",479,1,"SGW"
"59","A.Davies (SHU)",21,0,"WHU",479,1,"SGW"
"60","A.Davies (SHU)",22,0,"CRY",479,1,"SGW"
"61","A.Davies (SHU)",23,0,"AVL",479,1,"SGW"
"62","A.Davies (SHU)",24,0,"LUT",479,1,"SGW"
"63","A.Davies (SHU)",25,0,"BHA",479,1,"SGW"
"64","A.Davies (SHU)",26,0,"WOL",479,1,"SGW"
"65","A.Davies (SHU)",27,0,"ARS",479,1,"SGW"
"66","A.Davies (SHU)",28,0,"BOU",479,1,"SGW"
"67","A.Davies (SHU)",29,NA,NA,479,NA,"BGW"
"68","A.Davies (SHU)",30,0,"FUL",479,1,"SGW"
"69","A.Davies (SHU)",31,0,"LIV",479,1,"SGW"
"70","A.Davies (SHU)",32,0,"CHE",479,1,"SGW"
"71","A.Davies (SHU)",33,0,"BRE",479,1,"SGW"
"72","A.Davies (SHU)",34,0,"BUR,MUN",479,2,"DGW"
"73","A.Davies (SHU)",35,0,"NEW",479,1,"SGW"
"74","A.Davies (SHU)",36,0,"NFO",479,1,"SGW"
"75","A.Davies (SHU)",37,0,"EVE",479,1,"SGW"
"76","A.Davies (SHU)",38,0,"TOT",479,1,"SGW"
"77","A.Doucoure (EVE)",1,2,"FUL",249,1,"SGW"
"78","A.Doucoure (EVE)",2,2,"AVL",249,1,"SGW"
"79","A.Doucoure (EVE)",3,2,"WOL",249,1,"SGW"
"80","A.Doucoure (EVE)",4,8,"SHU",249,1,"SGW"
"81","A.Doucoure (EVE)",5,2,"ARS",249,1,"SGW"
"82","A.Doucoure (EVE)",6,7,"BRE",249,1,"SGW"
"83","A.Doucoure (EVE)",7,4,"LUT",249,1,"SGW"
"84","A.Doucoure (EVE)",8,8,"BOU",249,1,"SGW"
"85","A.Doucoure (EVE)",9,2,"LIV",249,1,"SGW"
"86","A.Doucoure (EVE)",10,3,"WHU",249,1,"SGW"
"87","A.Doucoure (EVE)",11,1,"BHA",249,1,"SGW"
"88","A.Doucoure (EVE)",12,11,"CRY",249,1,"SGW"
"89","A.Doucoure (EVE)",13,1,"MUN",249,1,"SGW"
"90","A.Doucoure (EVE)",14,3,"NFO",249,1,"SGW"
"91","A.Doucoure (EVE)",15,9,"NEW",249,1,"SGW"
"92","A.Doucoure (EVE)",16,10,"CHE",249,1,"SGW"
"93","A.Doucoure (EVE)",17,1,"BUR",249,1,"SGW"
"94","A.Doucoure (EVE)",18,0,"TOT",249,1,"SGW"
"95","A.Doucoure (EVE)",19,0,"MCI",249,1,"SGW"
"96","A.Doucoure (EVE)",20,0,"WOL",249,1,"SGW"
"97","A.Doucoure (EVE)",21,3,"AVL",249,1,"SGW"
"98","A.Doucoure (EVE)",22,0,"FUL",249,1,"SGW"
"99","A.Doucoure (EVE)",23,0,"TOT",249,1,"SGW"
"100","A.Doucoure (EVE)",24,0,"MCI",249,1,"SGW"
"101","A.Doucoure (EVE)",25,2,"CRY",249,1,"SGW"
"102","A.Doucoure (EVE)",26,3,"BHA",249,1,"SGW"
"103","A.Doucoure (EVE)",27,2,"WHU",249,1,"SGW"
"104","A.Doucoure (EVE)",28,1,"MUN",249,1,"SGW"
"105","A.Doucoure (EVE)",29,NA,NA,249,NA,"BGW"
"106","A.Doucoure (EVE)",30,2,"BOU",249,1,"SGW"
"107","A.Doucoure (EVE)",31,1,"NEW",249,1,"SGW"
"108","A.Doucoure (EVE)",32,3,"BUR",249,1,"SGW"
"109","A.Doucoure (EVE)",33,2,"CHE",249,1,"SGW"
"110","A.Doucoure (EVE)",34,8,"NFO,LIV",249,2,"DGW"
"111","A.Doucoure (EVE)",35,3,"BRE",249,1,"SGW"
"112","A.Doucoure (EVE)",36,1,"LUT",249,1,"SGW"
"113","A.Doucoure (EVE)",37,8,"SHU",249,1,"SGW"
"114","A.Doucoure (EVE)",38,1,"ARS",249,1,"SGW"
"115","A.Murphy (NEW)",1,0,"AVL",634,1,"SGW"
"116","A.Murphy (NEW)",2,0,"MCI",634,1,"SGW"
"117","A.Murphy (NEW)",3,0,"LIV",634,1,"SGW"
"118","A.Murphy (NEW)",4,0,"BHA",634,1,"SGW"
"119","A.Murphy (NEW)",5,0,"BRE",634,1,"SGW"
"120","A.Murphy (NEW)",6,0,"SHU",634,1,"SGW"
"121","A.Murphy (NEW)",7,0,"BUR",634,1,"SGW"
"122","A.Murphy (NEW)",8,0,"WHU",634,1,"SGW"
"123","A.Murphy (NEW)",9,0,"CRY",634,1,"SGW"
"124","A.Murphy (NEW)",10,0,"WOL",634,1,"SGW"
"125","A.Murphy (NEW)",11,0,"ARS",634,1,"SGW"
"126","A.Murphy (NEW)",12,0,"BOU",634,1,"SGW"
"127","A.Murphy (NEW)",13,1,"CHE",634,1,"SGW"
"128","A.Murphy (NEW)",14,0,"MUN",634,1,"SGW"
"129","A.Murphy (NEW)",15,0,"EVE",634,1,"SGW"
"130","A.Murphy (NEW)",16,0,"TOT",634,1,"SGW"
"131","A.Murphy (NEW)",17,0,"FUL",634,1,"SGW"
"132","A.Murphy (NEW)",18,0,"LUT",634,1,"SGW"
"133","A.Murphy (NEW)",19,0,"NFO",634,1,"SGW"
"134","A.Murphy (NEW)",20,0,"LIV",634,1,"SGW"
"135","A.Murphy (NEW)",21,0,"MCI",634,1,"SGW"
"136","A.Murphy (NEW)",22,0,"AVL",634,1,"SGW"
"137","A.Murphy (NEW)",23,0,"LUT",634,1,"SGW"
"138","A.Murphy (NEW)",24,0,"NFO",634,1,"SGW"
"139","A.Murphy (NEW)",25,0,"BOU",634,1,"SGW"
"140","A.Murphy (NEW)",26,0,"ARS",634,1,"SGW"
"141","A.Murphy (NEW)",27,0,"WOL",634,1,"SGW"
"142","A.Murphy (NEW)",28,0,"CHE",634,1,"SGW"
"143","A.Murphy (NEW)",29,NA,NA,634,NA,"BGW"
"144","A.Murphy (NEW)",30,0,"WHU",634,1,"SGW"
"145","A.Murphy (NEW)",31,0,"EVE",634,1,"SGW"
"146","A.Murphy (NEW)",32,0,"FUL",634,1,"SGW"
"147","A.Murphy (NEW)",33,0,"TOT",634,1,"SGW"
"148","A.Murphy (NEW)",34,0,"CRY",634,1,"SGW"
"149","A.Murphy (NEW)",35,1,"SHU",634,1,"SGW"
"150","A.Murphy (NEW)",36,0,"BUR",634,1,"SGW"
"151","A.Murphy (NEW)",37,0,"BHA,MUN",634,2,"DGW"
"152","A.Murphy (NEW)",38,0,"BRE",634,1,"SGW"
"153","A.Ramsey (BUR)",1,NA,NA,675,NA,"BGW"
"154","A.Ramsey (BUR)",2,NA,NA,675,NA,"BGW"
"155","A.Ramsey (BUR)",3,1,"AVL",675,1,"SGW"
"156","A.Ramsey (BUR)",4,0,"TOT",675,1,"SGW"
"157","A.Ramsey (BUR)",5,0,"NFO",675,1,"SGW"
"158","A.Ramsey (BUR)",6,2,"MUN",675,1,"SGW"
"159","A.Ramsey (BUR)",7,3,"NEW,LUT",675,2,"DGW"
"160","A.Ramsey (BUR)",8,1,"CHE",675,1,"SGW"
"161","A.Ramsey (BUR)",9,0,"BRE",675,1,"SGW"
"162","A.Ramsey (BUR)",10,0,"BOU",675,1,"SGW"
"163","A.Ramsey (BUR)",11,0,"CRY",675,1,"SGW"
"164","A.Ramsey (BUR)",12,1,"ARS",675,1,"SGW"
"165","A.Ramsey (BUR)",13,1,"WHU",675,1,"SGW"
"166","A.Ramsey (BUR)",14,0,"SHU",675,1,"SGW"
"167","A.Ramsey (BUR)",15,0,"WOL",675,1,"SGW"
"168","A.Ramsey (BUR)",16,1,"BHA",675,1,"SGW"
"169","A.Ramsey (BUR)",17,0,"EVE",675,1,"SGW"
"170","A.Ramsey (BUR)",18,0,"FUL",675,1,"SGW"
"171","A.Ramsey (BUR)",19,1,"LIV",675,1,"SGW"
"172","A.Ramsey (BUR)",20,1,"AVL",675,1,"SGW"
"173","A.Ramsey (BUR)",21,0,"LUT",675,1,"SGW"
"174","A.Ramsey (BUR)",22,1,"MCI",675,1,"SGW"
"175","A.Ramsey (BUR)",23,2,"FUL",675,1,"SGW"
"176","A.Ramsey (BUR)",24,2,"LIV",675,1,"SGW"
"177","A.Ramsey (BUR)",25,1,"ARS",675,1,"SGW"
"178","A.Ramsey (BUR)",26,0,"CRY",675,1,"SGW"
"179","A.Ramsey (BUR)",27,0,"BOU",675,1,"SGW"
"180","A.Ramsey (BUR)",28,0,"WHU",675,1,"SGW"
"181","A.Ramsey (BUR)",29,0,"BRE",675,1,"SGW"
"182","A.Ramsey (BUR)",30,0,"CHE",675,1,"SGW"
"183","A.Ramsey (BUR)",31,0,"WOL",675,1,"SGW"
"184","A.Ramsey (BUR)",32,0,"EVE",675,1,"SGW"
"185","A.Ramsey (BUR)",33,0,"BHA",675,1,"SGW"
"186","A.Ramsey (BUR)",34,0,"SHU",675,1,"SGW"
"187","A.Ramsey (BUR)",35,0,"MUN",675,1,"SGW"
"188","A.Ramsey (BUR)",36,0,"NEW",675,1,"SGW"
"189","A.Ramsey (BUR)",37,0,"TOT",675,1,"SGW"
"190","A.Ramsey (BUR)",38,0,"NFO",675,1,"SGW"
"191","Aarons (BOU)",1,2,"WHU",643,1,"SGW"
"192","Aarons (BOU)",2,1,"LIV",643,1,"SGW"
"193","Aarons (BOU)",3,1,"TOT",643,1,"SGW"
"194","Aarons (BOU)",4,0,"BRE",643,1,"SGW"
"195","Aarons (BOU)",5,6,"CHE",643,1,"SGW"
"196","Aarons (BOU)",6,1,"BHA",643,1,"SGW"
"197","Aarons (BOU)",7,0,"ARS",643,1,"SGW"
"198","Aarons (BOU)",8,1,"EVE",643,1,"SGW"
"199","Aarons (BOU)",9,1,"WOL",643,1,"SGW"
"200","Aarons (BOU)",10,2,"BUR",643,1,"SGW"
"201","Aarons (BOU)",11,2,"MCI",643,1,"SGW"
"202","Aarons (BOU)",12,6,"NEW",643,1,"SGW"
"203","Aarons (BOU)",13,0,"SHU",643,1,"SGW"
"204","Aarons (BOU)",14,0,"AVL",643,1,"SGW"
"205","Aarons (BOU)",15,0,"CRY",643,1,"SGW"
"206","Aarons (BOU)",16,0,"MUN",643,1,"SGW"
"207","Aarons (BOU)",17,NA,NA,643,NA,"BGW"
"208","Aarons (BOU)",18,0,"NFO",643,1,"SGW"
"209","Aarons (BOU)",19,0,"FUL",643,1,"SGW"
"210","Aarons (BOU)",20,0,"TOT",643,1,"SGW"
"211","Aarons (BOU)",21,0,"LIV",643,1,"SGW"
"212","Aarons (BOU)",22,0,"WHU",643,1,"SGW"
"213","Aarons (BOU)",23,0,"NFO",643,1,"SGW"
"214","Aarons (BOU)",24,0,"FUL",643,1,"SGW"
"215","Aarons (BOU)",25,0,"NEW",643,1,"SGW"
"216","Aarons (BOU)",26,0,"MCI",643,1,"SGW"
"217","Aarons (BOU)",27,0,"BUR",643,1,"SGW"
"218","Aarons (BOU)",28,0,"SHU,LUT",643,2,"DGW"
"219","Aarons (BOU)",29,NA,NA,643,NA,"BGW"
"220","Aarons (BOU)",30,0,"EVE",643,1,"SGW"
"221","Aarons (BOU)",31,1,"CRY",643,1,"SGW"
"222","Aarons (BOU)",32,0,"LUT",643,1,"SGW"
"223","Aarons (BOU)",33,1,"MUN",643,1,"SGW"
"224","Aarons (BOU)",34,0,"AVL,WOL",643,2,"DGW"
"225","Aarons (BOU)",35,1,"BHA",643,1,"SGW"
"226","Aarons (BOU)",36,1,"ARS",643,1,"SGW"
"227","Aarons (BOU)",37,0,"BRE",643,1,"SGW"
"228","Aarons (BOU)",38,1,"CHE",643,1,"SGW"
"229","Acheampong (CHE)",1,NA,NA,838,NA,"BGW"
"230","Acheampong (CHE)",2,NA,NA,838,NA,"BGW"
"231","Acheampong (CHE)",3,NA,NA,838,NA,"BGW"
"232","Acheampong (CHE)",4,NA,NA,838,NA,"BGW"
"233","Acheampong (CHE)",5,NA,NA,838,NA,"BGW"
"234","Acheampong (CHE)",6,NA,NA,838,NA,"BGW"
"235","Acheampong (CHE)",7,NA,NA,838,NA,"BGW"
"236","Acheampong (CHE)",8,NA,NA,838,NA,"BGW"
"237","Acheampong (CHE)",9,NA,NA,838,NA,"BGW"
"238","Acheampong (CHE)",10,NA,NA,838,NA,"BGW"
"239","Acheampong (CHE)",11,NA,NA,838,NA,"BGW"
"240","Acheampong (CHE)",12,NA,NA,838,NA,"BGW"
"241","Acheampong (CHE)",13,NA,NA,838,NA,"BGW"
"242","Acheampong (CHE)",14,NA,NA,838,NA,"BGW"
"243","Acheampong (CHE)",15,NA,NA,838,NA,"BGW"
"244","Acheampong (CHE)",16,NA,NA,838,NA,"BGW"
"245","Acheampong (CHE)",17,NA,NA,838,NA,"BGW"
"246","Acheampong (CHE)",18,NA,NA,838,NA,"BGW"
"247","Acheampong (CHE)",19,NA,NA,838,NA,"BGW"
"248","Acheampong (CHE)",20,NA,NA,838,NA,"BGW"
"249","Acheampong (CHE)",21,NA,NA,838,NA,"BGW"
"250","Acheampong (CHE)",22,NA,NA,838,NA,"BGW"
"251","Acheampong (CHE)",23,NA,NA,838,NA,"BGW"
"252","Acheampong (CHE)",24,NA,NA,838,NA,"BGW"
"253","Acheampong (CHE)",25,NA,NA,838,NA,"BGW"
"254","Acheampong (CHE)",26,NA,NA,838,NA,"BGW"
"255","Acheampong (CHE)",27,NA,NA,838,NA,"BGW"
"256","Acheampong (CHE)",28,0,"NEW",838,1,"SGW"
"257","Acheampong (CHE)",29,NA,NA,838,NA,"BGW"
"258","Acheampong (CHE)",30,0,"BUR",838,1,"SGW"
"259","Acheampong (CHE)",31,0,"MUN",838,1,"SGW"
"260","Acheampong (CHE)",32,0,"SHU",838,1,"SGW"
"261","Acheampong (CHE)",33,0,"EVE",838,1,"SGW"
"262","Acheampong (CHE)",34,0,"ARS",838,1,"SGW"
"263","Acheampong (CHE)",35,1,"AVL,TOT",838,2,"DGW"
"264","Acheampong (CHE)",36,0,"WHU",838,1,"SGW"
"265","Acheampong (CHE)",37,0,"NFO,BHA",838,2,"DGW"
"266","Acheampong (CHE)",38,0,"BOU",838,1,"SGW"
"267","Adama (FUL)",1,NA,NA,662,NA,"BGW"
"268","Adama (FUL)",2,1,"BRE",662,1,"SGW"
"269","Adama (FUL)",3,1,"ARS",662,1,"SGW"
"270","Adama (FUL)",4,1,"MCI",662,1,"SGW"
"271","Adama (FUL)",5,0,"LUT",662,1,"SGW"
"272","Adama (FUL)",6,0,"CRY",662,1,"SGW"
"273","Adama (FUL)",7,0,"CHE",662,1,"SGW"
"274","Adama (FUL)",8,0,"SHU",662,1,"SGW"
"275","Adama (FUL)",9,0,"TOT",662,1,"SGW"
"276","Adama (FUL)",10,0,"BHA",662,1,"SGW"
"277","Adama (FUL)",11,0,"MUN",662,1,"SGW"
"278","Adama (FUL)",12,1,"AVL",662,1,"SGW"
"279","Adama (FUL)",13,0,"WOL",662,1,"SGW"
"280","Adama (FUL)",14,0,"LIV",662,1,"SGW"
"281","Adama (FUL)",15,0,"NFO",662,1,"SGW"
"282","Adama (FUL)",16,0,"WHU",662,1,"SGW"
"283","Adama (FUL)",17,0,"NEW",662,1,"SGW"
"284","Adama (FUL)",18,0,"BUR",662,1,"SGW"
"285","Adama (FUL)",19,0,"BOU",662,1,"SGW"
"286","Adama (FUL)",20,0,"ARS",662,1,"SGW"
"287","Adama (FUL)",21,0,"CHE",662,1,"SGW"
"288","Adama (FUL)",22,0,"EVE",662,1,"SGW"
"289","Adama (FUL)",23,0,"BUR",662,1,"SGW"
"290","Adama (FUL)",24,1,"BOU",662,1,"SGW"
"291","Adama (FUL)",25,0,"AVL",662,1,"SGW"
"292","Adama (FUL)",26,4,"MUN",662,1,"SGW"
"293","Adama (FUL)",27,6,"BHA",662,1,"SGW"
"294","Adama (FUL)",28,1,"WOL",662,1,"SGW"
"295","Adama (FUL)",29,0,"TOT",662,1,"SGW"
"296","Adama (FUL)",30,4,"SHU",662,1,"SGW"
"297","Adama (FUL)",31,1,"NFO",662,1,"SGW"
"298","Adama (FUL)",32,1,"NEW",662,1,"SGW"
"299","Adama (FUL)",33,1,"WHU",662,1,"SGW"
"300","Adama (FUL)",34,1,"LIV",662,1,"SGW"
"301","Adama (FUL)",35,0,"CRY",662,1,"SGW"
"302","Adama (FUL)",36,1,"BRE",662,1,"SGW"
"303","Adama (FUL)",37,1,"MCI",662,1,"SGW"
"304","Adama (FUL)",38,10,"LUT",662,1,"SGW"
"305","Adams (BOU)",1,NA,NA,673,NA,"BGW"
"306","Adams (BOU)",2,NA,NA,673,NA,"BGW"
"307","Adams (BOU)",3,0,"TOT",673,1,"SGW"
"308","Adams (BOU)",4,0,"BRE",673,1,"SGW"
"309","Adams (BOU)",5,0,"CHE",673,1,"SGW"
"310","Adams (BOU)",6,0,"BHA",673,1,"SGW"
"311","Adams (BOU)",7,0,"ARS",673,1,"SGW"
"312","Adams (BOU)",8,0,"EVE",673,1,"SGW"
"313","Adams (BOU)",9,0,"WOL",673,1,"SGW"
"314","Adams (BOU)",10,0,"BUR",673,1,"SGW"
"315","Adams (BOU)",11,0,"MCI",673,1,"SGW"
"316","Adams (BOU)",12,0,"NEW",673,1,"SGW"
"317","Adams (BOU)",13,0,"SHU",673,1,"SGW"
"318","Adams (BOU)",14,0,"AVL",673,1,"SGW"
"319","Adams (BOU)",15,0,"CRY",673,1,"SGW"
"320","Adams (BOU)",16,0,"MUN",673,1,"SGW"
"321","Adams (BOU)",17,NA,NA,673,NA,"BGW"
"322","Adams (BOU)",18,0,"NFO",673,1,"SGW"
"323","Adams (BOU)",19,0,"FUL",673,1,"SGW"
"324","Adams (BOU)",20,0,"TOT",673,1,"SGW"
"325","Adams (BOU)",21,0,"LIV",673,1,"SGW"
"326","Adams (BOU)",22,0,"WHU",673,1,"SGW"
"327","Adams (BOU)",23,0,"NFO",673,1,"SGW"
"328","Adams (BOU)",24,0,"FUL",673,1,"SGW"
"329","Adams (BOU)",25,0,"NEW",673,1,"SGW"
"330","Adams (BOU)",26,0,"MCI",673,1,"SGW"
"331","Adams (BOU)",27,0,"BUR",673,1,"SGW"
"332","Adams (BOU)",28,1,"SHU,LUT",673,2,"DGW"
"333","Adams (BOU)",29,NA,NA,673,NA,"BGW"
"334","Adams (BOU)",30,3,"EVE",673,1,"SGW"
"335","Adams (BOU)",31,0,"CRY",673,1,"SGW"
"336","Adams (BOU)",32,0,"LUT",673,1,"SGW"
"337","Adams (BOU)",33,0,"MUN",673,1,"SGW"
"338","Adams (BOU)",34,0,"AVL,WOL",673,2,"DGW"
"339","Adams (BOU)",35,0,"BHA",673,1,"SGW"
"340","Adams (BOU)",36,0,"ARS",673,1,"SGW"
"341","Adams (BOU)",37,1,"BRE",673,1,"SGW"
"342","Adams (BOU)",38,0,"CHE",673,1,"SGW"
"343","Adaramola (CRY)",1,NA,NA,763,NA,"BGW"
"344","Adaramola (CRY)",2,NA,NA,763,NA,"BGW"
"345","Adaramola (CRY)",3,NA,NA,763,NA,"BGW"
"346","Adaramola (CRY)",4,NA,NA,763,NA,"BGW"
"347","Adaramola (CRY)",5,NA,NA,763,NA,"BGW"
"348","Adaramola (CRY)",6,NA,NA,763,NA,"BGW"
"349","Adaramola (CRY)",7,NA,NA,763,NA,"BGW"
"350","Adaramola (CRY)",8,NA,NA,763,NA,"BGW"
"351","Adaramola (CRY)",9,NA,NA,763,NA,"BGW"
"352","Adaramola (CRY)",10,NA,NA,763,NA,"BGW"
"353","Adaramola (CRY)",11,NA,NA,763,NA,"BGW"
"354","Adaramola (CRY)",12,NA,NA,763,NA,"BGW"
"355","Adaramola (CRY)",13,NA,NA,763,NA,"BGW"
"356","Adaramola (CRY)",14,NA,NA,763,NA,"BGW"
"357","Adaramola (CRY)",15,NA,NA,763,NA,"BGW"
"358","Adaramola (CRY)",16,NA,NA,763,NA,"BGW"
"359","Adaramola (CRY)",17,0,"MCI",763,1,"SGW"
"360","Adaramola (CRY)",18,0,"BHA",763,1,"SGW"
"361","Adaramola (CRY)",19,0,"CHE",763,1,"SGW"
"362","Adaramola (CRY)",20,0,"BRE",763,1,"SGW"
"363","Adaramola (CRY)",21,0,"ARS",763,1,"SGW"
"364","Adaramola (CRY)",22,0,"SHU",763,1,"SGW"
"365","Adaramola (CRY)",23,0,"BHA",763,1,"SGW"
"366","Adaramola (CRY)",24,0,"CHE",763,1,"SGW"
"367","Adaramola (CRY)",25,0,"EVE",763,1,"SGW"
"368","Adaramola (CRY)",26,0,"BUR",763,1,"SGW"
"369","Adaramola (CRY)",27,0,"TOT",763,1,"SGW"
"370","Adaramola (CRY)",28,0,"LUT",763,1,"SGW"
"371","Adaramola (CRY)",29,NA,NA,763,NA,"BGW"
"372","Adaramola (CRY)",30,0,"NFO",763,1,"SGW"
"373","Adaramola (CRY)",31,0,"BOU",763,1,"SGW"
"374","Adaramola (CRY)",32,0,"MCI",763,1,"SGW"
"375","Adaramola (CRY)",33,0,"LIV",763,1,"SGW"
"376","Adaramola (CRY)",34,0,"WHU,NEW",763,2,"DGW"
"377","Adaramola (CRY)",35,0,"FUL",763,1,"SGW"
"378","Adaramola (CRY)",36,0,"MUN",763,1,"SGW"
"379","Adaramola (CRY)",37,0,"WOL",763,1,"SGW"
"380","Adaramola (CRY)",38,0,"AVL",763,1,"SGW"
"381","Adebayo (LUT)",1,2,"BHA",314,1,"SGW"
"382","Adebayo (LUT)",2,NA,NA,314,NA,"BGW"
"383","Adebayo (LUT)",3,2,"CHE",314,1,"SGW"
"384","Adebayo (LUT)",4,2,"WHU",314,1,"SGW"
"385","Adebayo (LUT)",5,1,"FUL",314,1,"SGW"
"386","Adebayo (LUT)",6,1,"WOL",314,1,"SGW"
"387","Adebayo (LUT)",7,8,"EVE,BUR",314,2,"DGW"
"388","Adebayo (LUT)",8,2,"TOT",314,1,"SGW"
"389","Adebayo (LUT)",9,5,"NFO",314,1,"SGW"
"390","Adebayo (LUT)",10,1,"AVL",314,1,"SGW"
"391","Adebayo (LUT)",11,1,"LIV",314,1,"SGW"
"392","Adebayo (LUT)",12,1,"MUN",314,1,"SGW"
"393","Adebayo (LUT)",13,0,"CRY",314,1,"SGW"
"394","Adebayo (LUT)",14,1,"BRE",314,1,"SGW"
"395","Adebayo (LUT)",15,6,"ARS",314,1,"SGW"
"396","Adebayo (LUT)",16,7,"MCI",314,1,"SGW"
"397","Adebayo (LUT)",17,NA,NA,314,NA,"BGW"
"398","Adebayo (LUT)",18,2,"NEW",314,1,"SGW"
"399","Adebayo (LUT)",19,2,"SHU",314,1,"SGW"
"400","Adebayo (LUT)",20,6,"CHE",314,1,"SGW"
"401","Adebayo (LUT)",21,2,"BUR",314,1,"SGW"
"402","Adebayo (LUT)",22,17,"BHA",314,1,"SGW"
"403","Adebayo (LUT)",23,6,"NEW",314,1,"SGW"
"404","Adebayo (LUT)",24,5,"SHU",314,1,"SGW"
"405","Adebayo (LUT)",25,0,"MUN,LIV",314,2,"DGW"
"406","Adebayo (LUT)",26,NA,NA,314,NA,"BGW"
"407","Adebayo (LUT)",27,0,"AVL",314,1,"SGW"
"408","Adebayo (LUT)",28,0,"CRY,BOU",314,2,"DGW"
"409","Adebayo (LUT)",29,0,"NFO",314,1,"SGW"
"410","Adebayo (LUT)",30,0,"TOT",314,1,"SGW"
"411","Adebayo (LUT)",31,0,"ARS",314,1,"SGW"
"412","Adebayo (LUT)",32,0,"BOU",314,1,"SGW"
"413","Adebayo (LUT)",33,0,"MCI",314,1,"SGW"
"414","Adebayo (LUT)",34,0,"BRE",314,1,"SGW"
"415","Adebayo (LUT)",35,1,"WOL",314,1,"SGW"
"416","Adebayo (LUT)",36,9,"EVE",314,1,"SGW"
"417","Adebayo (LUT)",37,2,"WHU",314,1,"SGW"
"418","Adebayo (LUT)",38,2,"FUL",314,1,"SGW"
"419","Adedokun (BRE)",1,NA,NA,733,NA,"BGW"
"420","Adedokun (BRE)",2,NA,NA,733,NA,"BGW"
"421","Adedokun (BRE)",3,NA,NA,733,NA,"BGW"
